"Date","Time","Open","High","Low","Close","Vol","OI","UpperBand","LowerBand","MidLine"
07/30/2012,22:00,91.60,91.95,90.91,91.28,2714837,0,91.89,86.64,89.26
07/31/2012,22:00,91.02,91.66,90.87,91.23,2720187,0,92.13,86.60,89.36
08/01/2012,22:00,91.63,91.80,90.61,91.20,2150123,0,92.31,86.56,89.44
08/02/2012,22:00,90.11,90.73,89.23,90.08,2949706,0,92.35,86.57,89.46
08/03/2012,22:00,91.03,91.79,91.01,91.70,2713432,0,92.64,86.56,89.60
08/06/2012,22:00,91.86,92.34,91.41,91.41,1858441,0,92.84,86.60,89.72
08/07/2012,22:00,91.71,92.31,91.62,91.70,1764759,0,93.05,86.73,89.89
08/08/2012,22:00,91.48,92.08,91.25,91.63,2022292,0,93.18,86.98,90.08
08/09/2012,22:00,91.62,92.07,91.33,91.59,1834838,0,93.00,87.68,90.34
08/10/2012,22:00,91.37,92.30,90.95,92.29,1755017,0,93.05,88.10,90.58
08/13/2012,22:00,92.29,92.59,91.74,92.40,2075391,0,93.11,88.47,90.79
08/14/2012,22:00,92.22,92.50,92.01,92.30,1843476,0,93.21,88.71,90.96
08/15/2012,22:00,92.23,92.74,91.94,92.54,1983395,0,93.39,88.69,91.04
08/16/2012,22:00,92.75,93.87,92.21,93.74,3395145,0,93.81,88.56,91.19
08/17/2012,22:00,93.93,94.30,93.59,94.24,3069513,0,94.28,88.52,91.40
08/20/2012,22:00,93.90,94.17,93.55,93.89,1640008,0,94.54,88.71,91.63
08/21/2012,22:00,93.98,94.10,92.99,93.21,2302988,0,94.42,89.33,91.87
08/22/2012,22:00,92.56,93.36,92.43,92.68,2463908,0,94.19,89.95,92.07
08/23/2012,22:00,92.67,92.68,91.79,91.98,1823757,0,94.15,90.13,92.14
08/24/2012,22:00,92.03,92.97,91.94,92.83,1945796,0,94.21,90.18,92.20
08/27/2012,22:00,92.92,92.97,92.40,92.59,1879969,0,94.24,90.28,92.26
08/28/2012,22:00,92.38,92.77,92.20,92.30,1913066,0,94.24,90.39,92.32
08/29/2012,22:00,92.40,92.80,92.30,92.43,1735933,0,94.23,90.52,92.38
08/30/2012,22:00,92.05,92.15,91.30,91.76,1729576,0,94.02,90.90,92.46
08/31/2012,22:00,92.50,93.00,91.90,92.60,1917265,0,94.02,90.99,92.51
09/04/2012,22:00,92.03,92.33,91.10,91.68,2532261,0,94.00,91.04,92.52
09/05/2012,22:00,91.94,91.99,91.11,91.75,2985428,0,94.00,91.04,92.52
09/06/2012,22:00,92.37,93.38,92.06,93.28,3223309,0,94.06,91.15,92.60
09/07/2012,22:00,93.38,93.65,92.70,92.82,3215341,0,94.05,91.29,92.67
09/10/2012,22:00,92.04,92.31,90.61,90.67,6356086,0,94.21,90.96,92.58
