"Date","Time","Open","High","Low","Close","Vol","OI","UpperBand","LowerBand","MidLine"
02/03/2012,22:00,182.83,187.90,181.89,187.68,8122732,0,198.13,173.40,185.76
02/06/2012,22:00,186.28,186.56,182.92,183.14,5311645,0,198.13,173.45,185.79
02/07/2012,22:00,182.65,184.94,182.06,184.19,5104453,0,197.99,174.16,186.07
02/08/2012,22:00,184.90,186.49,182.91,185.48,5477425,0,197.89,174.86,186.38
02/09/2012,22:00,184.50,185.69,181.76,184.98,7189994,0,197.70,175.66,186.68
02/10/2012,22:00,183.42,187.63,182.52,185.54,5798484,0,197.05,177.28,187.16
02/13/2012,22:00,187.17,192.50,185.68,191.59,6073565,0,197.02,178.63,187.82
02/14/2012,22:00,191.08,193.57,186.10,191.30,9534544,0,197.16,179.45,188.30
02/15/2012,22:00,191.29,191.54,183.26,184.47,7802059,0,197.05,179.06,188.05
02/16/2012,22:00,177.79,181.68,175.14,179.93,12565470,0,196.48,178.17,187.33
02/17/2012,22:00,180.09,183.41,179.36,182.50,7418563,0,196.14,177.68,186.91
02/21/2012,22:00,182.65,184.75,180.58,182.26,6758962,0,196.16,177.27,186.72
02/22/2012,22:00,181.95,182.99,180.29,180.58,5786428,0,196.21,176.58,186.40
02/23/2012,22:00,179.64,180.75,176.96,178.89,5157465,0,196.26,175.63,185.95
02/24/2012,22:00,179.70,180.74,178.37,179.13,3669165,0,195.38,175.10,185.24
02/27/2012,22:00,177.54,179.19,176.50,178.53,3707942,0,193.80,174.99,184.40
02/28/2012,22:00,178.90,184.29,177.95,183.80,5764907,0,192.69,175.27,183.98
02/29/2012,22:00,183.89,184.00,179.01,179.69,5302508,0,190.69,175.80,183.24
03/01/2012,22:00,179.89,180.49,176.58,180.04,4938425,0,190.66,175.88,183.27
03/02/2012,22:00,179.48,181.84,178.92,179.30,3658009,0,190.72,175.59,183.15
03/05/2012,22:00,179.00,181.82,178.18,180.26,4684257,0,190.15,175.41,182.78
03/06/2012,22:00,178.68,183.50,178.04,181.09,5614085,0,190.08,175.28,182.68
03/07/2012,22:00,182.65,185.50,182.40,183.77,4951927,0,190.04,175.27,182.66
03/08/2012,22:00,184.17,188.38,183.80,187.64,4223589,0,190.37,175.16,182.76
03/09/2012,22:00,186.79,187.20,183.44,184.32,4510556,0,190.31,175.16,182.73
03/12/2012,22:00,184.13,185.40,182.20,183.39,2588002,0,190.10,175.15,182.62
03/13/2012,22:00,183.92,184.87,180.77,184.59,4404299,0,188.60,175.95,182.27
03/14/2012,22:00,183.65,184.32,181.14,182.26,3699734,0,186.61,177.03,181.82
03/15/2012,22:00,182.02,184.43,180.30,184.43,4160618,0,186.60,177.04,181.82
03/16/2012,22:00,183.28,185.68,182.35,185.05,4934824,0,186.97,177.18,182.08
03/19/2012,22:00,183.45,186.68,183.00,185.52,3904019,0,187.35,177.10,182.23
03/20/2012,22:00,184.88,194.41,182.88,192.33,9167308,0,189.49,175.97,182.73
03/21/2012,22:00,192.50,194.28,191.26,191.73,4215499,0,191.01,175.56,183.29
03/22/2012,22:00,190.54,194.06,190.26,192.40,3740279,0,192.36,175.56,183.96
03/23/2012,22:00,192.01,196.20,191.80,195.04,5984094,0,194.14,175.38,184.76
03/26/2012,22:00,196.48,202.97,195.50,202.87,7620695,0,197.80,174.15,185.98
03/27/2012,22:00,203.59,209.85,202.88,205.44,9600734,0,201.55,172.57,187.06
03/28/2012,22:00,206.14,207.00,200.31,201.16,6246236,0,203.44,172.83,188.13
03/29/2012,22:00,201.28,205.31,200.63,204.61,5711525,0,205.78,172.94,189.36
03/30/2012,22:00,205.02,206.85,201.87,202.51,4440996,0,207.21,173.83,190.52
04/02/2012,22:00,198.02,199.90,197.00,198.05,6430730,0,207.71,175.11,191.41
04/03/2012,22:00,198.24,202.39,197.50,199.66,5001070,0,208.29,176.39,192.34
04/04/2012,22:00,196.95,197.68,192.36,193.99,5459483,0,208.32,177.38,192.85
04/05/2012,22:00,193.55,196.03,193.55,194.39,3217777,0,208.48,177.90,193.19
04/09/2012,22:00,192.02,194.20,190.50,191.87,3136878,0,208.32,178.80,193.56
04/10/2012,22:00,192.75,193.52,186.57,186.98,4455491,0,208.09,179.40,193.74
04/11/2012,22:00,189.63,191.97,186.79,187.97,4338218,0,207.89,179.93,193.91
04/12/2012,22:00,188.06,192.26,185.61,190.69,4028910,0,207.36,181.31,194.33
04/13/2012,22:00,189.90,189.94,186.26,188.46,3432203,0,207.06,182.01,194.54
04/16/2012,22:00,189.01,189.47,183.65,185.50,4044271,0,207.01,182.10,194.56
04/17/2012,22:00,187.21,190.04,186.87,188.39,2829460,0,206.80,182.61,194.70
04/18/2012,22:00,188.82,193.45,188.74,191.07,4003095,0,206.80,182.48,194.64
04/19/2012,22:00,192.93,194.55,189.75,191.10,4003037,0,206.80,182.42,194.61
04/20/2012,22:00,192.34,193.48,189.80,189.98,3243745,0,206.81,182.16,194.49
04/23/2012,22:00,188.99,188.99,185.51,188.24,3481356,0,206.76,181.53,194.15
04/24/2012,22:00,188.68,190.70,186.51,190.33,3381850,0,205.57,181.47,193.52
04/25/2012,22:00,191.67,194.80,191.60,194.42,3958413,0,203.73,182.21,192.97
04/26/2012,22:00,193.57,196.36,193.02,195.99,10233980,0,202.91,182.51,192.71
04/27/2012,22:00,224.83,228.69,220.22,226.85,22112329,0,211.25,176.39,193.82
04/30/2012,22:00,223.95,233.84,223.05,231.90,9766512,0,219.17,171.42,195.29
05/01/2012,22:00,229.40,232.97,228.40,230.04,6757217,0,225.17,168.61,196.89
05/02/2012,22:00,227.82,231.44,227.40,230.25,4593971,0,230.22,166.62,198.42
05/03/2012,22:00,229.74,232.53,228.03,229.45,4057859,0,234.65,165.73,200.19
05/04/2012,22:00,227.80,229.72,223.74,223.99,4587893,0,237.52,165.82,201.67
05/07/2012,22:00,222.36,226.87,222.29,225.16,3314226,0,240.29,166.39,203.34
05/08/2012,22:00,223.15,225.39,218.20,223.90,4523044,0,242.37,168.00,205.18
05/09/2012,22:00,220.59,225.78,220.16,222.98,3713431,0,244.01,169.86,206.93
05/10/2012,22:00,223.91,229.08,221.95,226.69,4648359,0,245.97,171.49,208.73
05/11/2012,22:00,225.95,230.68,225.73,227.68,4195541,0,247.59,173.80,210.70
05/14/2012,22:00,225.60,227.29,222.51,222.93,3096794,0,247.92,177.21,212.57
05/15/2012,22:00,226.50,230.61,223.00,224.39,5716858,0,248.25,180.48,214.37
05/16/2012,22:00,225.00,228.00,222.50,224.06,5261956,0,248.38,183.65,216.02
05/17/2012,22:00,225.05,226.00,218.09,218.36,4507911,0,247.66,187.10,217.38
05/18/2012,22:00,219.41,219.63,212.81,213.85,5233522,0,246.21,190.94,218.57
05/21/2012,22:00,214.03,219.98,212.82,218.11,3580096,0,243.96,196.18,220.07
05/22/2012,22:00,218.31,218.87,213.96,215.33,3733844,0,241.12,201.52,221.32
05/23/2012,22:00,214.71,217.55,211.18,217.28,4243774,0,238.13,206.79,222.46
05/24/2012,22:00,216.98,217.66,212.70,215.24,3141496,0,234.01,212.84,223.42
05/25/2012,22:00,214.99,215.98,212.22,212.89,2171364,0,234.12,211.33,222.72
05/29/2012,22:00,214.30,216.55,212.29,214.75,2695938,0,232.95,210.78,221.87
05/30/2012,22:00,212.14,212.98,207.75,209.23,4085414,0,232.53,209.12,220.83
05/31/2012,22:00,209.48,213.79,207.11,212.91,4944924,0,231.31,208.61,219.96
06/01/2012,22:00,208.44,211.23,207.30,208.22,3954686,0,230.47,207.33,218.90
06/04/2012,22:00,207.40,215.35,206.37,214.57,4302341,0,229.90,206.96,218.43
06/05/2012,22:00,213.85,216.86,211.16,213.21,3546441,0,229.08,206.58,217.83
06/06/2012,22:00,214.63,218.40,214.52,217.64,2715054,0,228.41,206.62,217.52
06/07/2012,22:00,219.65,221.49,218.11,218.80,3505416,0,227.93,206.68,217.31
06/08/2012,22:00,218.61,219.42,216.66,218.48,2876904,0,226.64,207.15,216.90
06/11/2012,22:00,217.49,220.87,215.20,216.50,3749085,0,224.73,207.94,216.34
06/12/2012,22:00,217.65,218.00,214.52,216.42,2833765,0,223.84,208.18,216.01
06/13/2012,22:00,215.52,217.38,213.52,214.73,2326254,0,222.36,208.69,215.53
06/14/2012,22:00,215.26,216.50,212.56,214.45,3060973,0,220.66,209.44,215.05
06/15/2012,22:00,215.03,219.33,214.46,218.35,3788005,0,220.66,209.44,215.05
06/18/2012,22:00,217.28,223.76,216.73,222.66,3371446,0,221.97,209.01,215.49
06/19/2012,22:00,223.26,225.20,221.66,224.03,2716819,0,223.19,208.38,215.78
06/20/2012,22:00,224.51,224.74,220.84,223.02,2445774,0,224.21,208.13,216.17
06/21/2012,22:00,223.84,226.03,220.52,220.58,2843130,0,224.59,208.07,216.33
06/22/2012,22:00,221.83,222.51,219.35,222.16,2188063,0,225.30,208.06,216.68
06/25/2012,22:00,220.30,221.59,218.00,220.07,2382265,0,225.59,208.48,217.04
06/26/2012,22:00,221.45,226.39,221.45,225.61,3755034,0,226.84,208.33,217.58
06/27/2012,22:00,225.01,227.50,223.30,225.62,2799580,0,227.45,209.35,218.40
06/28/2012,22:00,223.92,224.62,218.75,221.31,2995338,0,227.59,210.05,218.82
06/29/2012,22:00,224.70,228.35,223.71,228.35,3615572,0,228.11,211.55,219.83
07/02/2012,22:00,229.30,229.34,226.34,229.32,2330930,0,229.44,211.69,220.57
07/03/2012,22:00,229.14,229.63,227.59,229.53,1248947,0,230.41,212.36,221.38
07/05/2012,22:00,228.62,230.50,226.53,227.06,2683610,0,231.03,212.68,221.85
07/06/2012,22:00,226.35,228.90,224.18,225.05,3203230,0,231.33,213.00,222.16
07/09/2012,22:00,225.00,226.00,223.45,225.05,1921979,0,231.58,213.41,222.49
07/10/2012,22:00,226.25,227.14,218.28,219.50,2983109,0,231.42,213.87,222.64
07/11/2012,22:00,218.95,221.74,215.34,218.37,2734848,0,231.28,214.20,222.74
07/12/2012,22:00,216.61,217.30,212.61,215.36,2617140,0,231.20,214.35,222.77
07/13/2012,22:00,215.63,219.31,213.88,218.39,2222329,0,230.77,215.17,222.97
07/16/2012,22:00,216.60,218.31,214.46,216.01,2004345,0,230.98,214.72,222.85
07/17/2012,22:00,217.45,217.94,213.96,216.93,1987267,0,231.10,214.03,222.57
07/18/2012,22:00,216.15,218.67,215.71,217.47,2097319,0,231.02,213.45,222.24
07/19/2012,22:00,220.73,227.50,220.69,226.17,5451352,0,231.34,213.45,222.40
07/20/2012,22:00,225.36,229.39,225.30,228.29,4170883,0,232.04,213.52,222.78
07/23/2012,22:00,224.72,226.58,221.54,226.01,5516909,0,232.33,213.62,222.97
07/24/2012,22:00,226.27,226.61,221.23,223.04,5017099,0,232.39,213.86,223.12
07/25/2012,22:00,222.00,222.50,215.91,217.05,3648127,0,232.24,213.14,222.69
07/26/2012,22:00,220.00,221.45,214.95,220.01,6937337,0,231.93,212.89,222.41
07/27/2012,22:00,225.25,238.34,224.50,237.32,11315524,0,234.71,211.71,223.21
07/30/2012,22:00,237.00,240.74,234.07,236.09,3736365,0,236.23,210.97,223.60
